ChromID	Start	End	DoD	Gap-Ratio
1	2320000	3760000	NA	0.5208333333333333
1	3800000	6040000	3.1090080974269902	0.171875
1	6080000	6720000	2.917486027780571	0.15625
1	8040000	8400000	2.4977167288752358	0.0
1	8400000	8920000	2.3855089661520386	0.009615384615384581
1	9800000	10480000	2.3262550730324296	0.0
1	10560000	11040000	3.186211598182182	0.08333333333333337
1	12840000	15440000	NA	0.37115384615384617
1	15440000	15840000	2.1018627200126567	0.0
1	16360000	16800000	2.2384823395889915	0.11363636363636365
1	16880000	17160000	NA	0.5357142857142857
1	17160000	17720000	2.528749097395256	0.1875
1	17720000	17960000	2.2887685249797394	0.0625
1	17960000	19200000	3.1126185548248415	0.1088709677419355
1	19200000	19400000	2.232035435131303	0.07499999999999996
1	19400000	19560000	2.0590179398486597	0.0
1	19640000	20000000	2.0360215501750822	0.02777777777777779
1	20200000	20840000	2.2351855614954816	0.0390625
1	20840000	21000000	2.0019531999456475	0.0
1	21000000	21520000	2.598659457180397	0.019230769230769273
1	22440000	23000000	2.781664219411101	0.0803571428571429
1	23000000	23280000	2.6651665285715196	0.0357142857142857
1	23280000	24000000	2.2296934743062984	0.01388888888888884
1	25640000	26160000	2.6188661672451476	0.08653846153846156
1	26160000	26360000	1.909465144591916	0.0
1	26360000	26800000	2.1878774127974663	0.03409090909090906
1	26800000	27240000	1.9250603200252137	0.0
1	27280000	27720000	2.035532165331586	0.011363636363636354
1	27720000	28000000	2.310583736841126	0.017857142857142905
1	29120000	29560000	2.233504439789274	0.011363636363636354
1	29560000	31200000	NA	0.21036585365853655
1	31200000	31400000	1.9348222900919163	0.025000000000000022
1	32880000	33360000	2.5008325878168858	0.01041666666666663
1	33360000	33560000	2.4368411532202323	0.0
1	34080000	35240000	3.067326944922278	0.10344827586206895
1	35240000	36280000	2.4252601612501747	0.014423076923076872
1	36280000	36560000	2.638807403424628	0.017857142857142905
1	36560000	36920000	2.4545907138194525	0.04166666666666663
1	36960000	37920000	3.182502923207666	0.13541666666666663
1	37920000	38480000	2.2048992269339047	0.0357142857142857
1	38480000	39560000	2.7313958621956487	0.02314814814814814
1	39560000	39960000	1.7978694483588182	0.0
1	39960000	40240000	2.1937543973469515	0.0357142857142857
1	40280000	41440000	1.5021170112337199	0.0
1	41440000	41920000	2.0007831687389217	0.0
1	43240000	43560000	1.5896167719957306	0.0
1	44520000	45120000	2.5193877862089016	0.0
1	45160000	45800000	2.376144717301532	0.03125
1	45800000	46040000	1.5712029059551105	0.0
1	46040000	46800000	2.382320820156989	0.0
1	46840000	47200000	1.8962940696163173	0.01388888888888884
1	47200000	47640000	3.123618277829266	0.18181818181818177
1	47640000	48200000	2.209251187721151	0.017857142857142905
1	48240000	48560000	3.060356168427403	0.03125
1	48720000	49320000	2.3470292203413723	0.01666666666666672
1	49360000	50840000	2.8156993319548307	0.013513513513513487
1	52840000	53680000	2.6425217938754137	0.017857142857142905
1	55520000	57200000	2.745528365285863	0.011904761904761862
1	57280000	58960000	2.791309036380467	0.02083333333333337
1	60400000	61280000	2.7308930189766434	0.011363636363636354
1	61280000	62520000	2.6644329019244406	0.008064516129032251
1	62600000	62880000	2.7909500458194585	0.0
1	62880000	63280000	2.9278072948222915	0.03749999999999998
1	63280000	64040000	2.5591222839369547	0.0
1	64040000	64720000	2.642674965216054	0.0
1	64720000	65320000	2.7503668498013845	0.01666666666666672
1	66720000	67240000	2.083652734984465	0.0
1	67240000	67680000	2.4487047566030413	0.011363636363636354
1	67680000	68000000	2.3265569654439395	0.015625
1	68000000	68240000	1.9433035106294105	0.0
1	68240000	68840000	2.5158993621747974	0.01666666666666672
1	70680000	71000000	2.5498462772522723	0.0
1	71000000	71560000	2.2801060131417166	0.0267857142857143
1	71560000	72520000	2.718968086708895	0.015625
1	72640000	75200000	2.8617280104782674	0.02734375
1	75200000	75680000	2.6317770692826277	0.04166666666666663
1	75680000	76160000	2.839210256497777	0.03125
1	76320000	77600000	2.802527510938856	0.01953125
1	77600000	78600000	2.4745730028843322	0.0050000000000000044
1	78600000	79160000	2.6725726522451834	0.044642857142857095
1	79160000	80640000	2.8274996230913874	0.027027027027026973
1	80680000	82240000	2.864532720076593	0.012820512820512775
1	82240000	84360000	2.977720668817666	0.08490566037735847
1	84360000	84920000	2.152463061205623	0.0267857142857143
1	85760000	86840000	2.7503685811931695	0.02777777777777779
1	86840000	87160000	2.6354429088678737	0.046875
1	87160000	87560000	2.350688306971489	0.012499999999999956
1	87560000	89120000	2.5942198349315895	0.0032051282051281937
1	89120000	89360000	2.664742702483667	0.0
1	89360000	89920000	2.800744677584245	0.0535714285714286
1	90480000	91760000	2.669788997720585	0.01953125
1	91960000	92440000	2.4641381886443368	0.0
1	92440000	92760000	2.427226328408986	0.015625
1	92760000	93320000	2.2520483373472047	0.017857142857142905
1	94400000	94960000	2.3542749372669873	0.0267857142857143
1	95720000	97360000	2.6137922093644983	0.012195121951219523
1	97400000	98960000	2.565526017810583	0.0032051282051281937
1	99120000	100200000	2.6611188610973455	0.0092592592592593
1	100200000	101360000	2.3947888887905373	0.012931034482758674
1	101360000	101760000	2.37815786713656	0.0
1	104080000	104240000	NA	0.53125
1	104240000	105200000	2.7440898804960994	0.078125
1	108320000	108720000	1.5763645605011118	0.012499999999999956
1	109720000	110080000	1.772863762948641	0.01388888888888884
1	110080000	110560000	1.7281093456894874	0.04166666666666663
1	110600000	111040000	1.9074440720998471	0.0
1	112000000	112320000	1.8114370182120163	0.0
1	112320000	112920000	2.858813287755006	0.033333333333333326
1	112920000	113240000	1.7612685506341088	0.0
1	113280000	113600000	1.587612410660856	0.0
1	113600000	114280000	2.5595397592871882	0.014705882352941124
1	114320000	114880000	2.1450175601954515	0.008928571428571397
1	116320000	116600000	2.1996441955502077	0.017857142857142905
1	116640000	117040000	2.457676901765951	0.0
1	117120000	117600000	2.574112315677749	0.01041666666666663
1	117600000	118480000	2.36984358680265	0.011363636363636354
1	145360000	145840000	NA	0.22916666666666663
1	148480000	149760000	NA	0.828125
1	149760000	150200000	1.8470569096488556	0.17045454545454541
1	150200000	151000000	2.2347314344617657	0.012499999999999956
1	151000000	151840000	2.44386076112234	0.023809523809523836
1	152440000	153280000	2.8598447083655234	0.017857142857142905
1	153320000	153480000	2.330732359808426	0.03125
1	154160000	154520000	1.952112136436854	0.01388888888888884
1	154520000	155160000	2.29413671632758	0.0078125
1	155160000	156040000	2.471582477295884	0.02840909090909094
1	157120000	157480000	2.416391074575422	0.05555555555555558
1	159080000	160000000	2.4847542624376073	0.02717391304347827
1	160040000	160360000	1.8831750424797975	0.015625
1	160360000	160640000	1.876370899072971	0.0357142857142857
1	160640000	161120000	2.24343004137894	0.0
1	161720000	162800000	2.5946546961807524	0.02777777777777779
1	162800000	163320000	2.46678739655487	0.0
1	163320000	165080000	2.8007721149964846	0.02840909090909094
1	168280000	169360000	2.5509960992444505	0.01851851851851849
1	169520000	169800000	2.5217430170263477	0.0357142857142857
1	169840000	171440000	2.7504504226784996	0.025000000000000022
1	171440000	171960000	2.3887404572704907	0.019230769230769273
1	171960000	172400000	2.5729296361419696	0.045454545454545414
1	175000000	176200000	2.591914381693315	0.012499999999999956
1	176320000	176840000	2.602395828758294	0.009615384615384581
1	176840000	177960000	2.711919117697801	0.022321428571428603
1	177960000	178280000	2.3449323346111286	0.015625
1	178480000	179000000	2.6174776723609727	0.009615384615384581
1	179040000	179800000	2.644792048621502	0.019736842105263164
1	179800000	180160000	1.9800839561294008	0.0
1	180160000	180480000	2.3357276659221675	0.015625
1	180480000	180840000	2.5775196503264453	0.0
1	180840000	181160000	2.2248629332325573	0.0
1	181160000	181400000	2.7689882990113737	0.04166666666666663
1	181400000	182040000	2.4869200262693556	0.0234375
1	182040000	182400000	2.033253053964241	0.01388888888888884
1	182400000	182800000	2.0269083410860205	0.0
1	182840000	183600000	2.4626597044263003	0.006578947368421018
1	183600000	183880000	2.3711576324814976	0.0
1	184000000	184680000	2.4448998075828245	0.007352941176470562
1	184680000	184960000	2.244452067663209	0.017857142857142905
1	185160000	185680000	2.54599327491467	0.019230769230769273
1	185680000	186280000	2.460879712263007	0.0
1	186360000	187000000	2.367368137122102	0.0234375
1	187000000	190360000	2.821658657440267	0.014880952380952328
1	190440000	192440000	2.8248786057172954	0.0024999999999999467
1	192440000	193080000	2.1591859308552954	0.0078125
1	193120000	194280000	2.798726481980628	0.017241379310344862
1	197920000	198680000	2.62550979433604	0.013157894736842146
1	198680000	199560000	2.337773766010519	0.0
1	199560000	200520000	2.508021196730196	0.015625
1	201400000	202120000	2.197825753414412	0.02083333333333337
1	202120000	202680000	2.4614432518396585	0.0267857142857143
1	202680000	203000000	2.304585763592254	0.0
1	203000000	203240000	2.1000001939309603	0.0
1	203240000	203800000	2.1800233120613512	0.0
1	203800000	204120000	2.1452677483260634	0.0
1	206640000	207160000	1.8272757686383496	0.0
1	211440000	211840000	2.2499674028342023	0.03749999999999998
1	211840000	212200000	2.53673137403642	0.0
1	212200000	212640000	2.161656672805874	0.011363636363636354
1	212640000	213200000	2.2307576407578855	0.008928571428571397
1	214800000	215800000	2.895043708690006	0.020000000000000018
1	215800000	216920000	2.7507287919901326	0.017857142857142905
1	216920000	218440000	2.77116513048348	0.006578947368421018
1	218440000	220000000	2.5773642170301345	0.0032051282051281937
1	220000000	220960000	2.5764075721557056	0.00520833333333337
1	221640000	222640000	2.476826595047996	0.0050000000000000044
1	222640000	222840000	NA	0.22499999999999998
1	222920000	223280000	2.7545130702100007	0.02777777777777779
1	223280000	223880000	2.8853427274504706	0.14166666666666672
1	223880000	224280000	NA	0.2875
1	224680000	225120000	2.051520460713182	0.0
1	225120000	225640000	2.8021916930808066	0.028846153846153855
1	226360000	226560000	2.124660071760981	0.0
1	227640000	227920000	2.7362569229993183	0.0357142857142857
1	227920000	228160000	2.9242982440107275	0.14583333333333337
1	228160000	228720000	3.118476819204223	0.1875
1	228840000	229400000	2.498737219485041	0.008928571428571397
1	229400000	229680000	2.465725973659481	0.017857142857142905
1	230760000	231360000	2.3855367138655605	0.0
1	231440000	231760000	1.625223830637041	0.0
1	232760000	233440000	2.4474038949711145	0.0
1	233440000	234240000	2.6293874507866732	0.012499999999999956
1	234240000	235240000	2.031815644852493	0.06999999999999995
1	236240000	236680000	2.505774659329837	0.011363636363636354
1	236760000	237760000	2.746588020226652	0.010000000000000009
1	237960000	240160000	2.6185872216032045	0.004545454545454519
1	240160000	241680000	2.7011922646966133	0.003289473684210509
1	243280000	244640000	2.5372978339655203	0.0
1	244760000	245240000	1.9278932565645783	0.0
1	246680000	246920000	2.6011891899126107	0.02083333333333337
1	246960000	247680000	2.430245242246647	0.00694444444444442
2	0	3720000	2.6954993895359682	0.09139784946236562
2	9280000	9520000	2.692835930593032	0.0
2	9600000	9920000	1.9965730117851976	0.015625
2	9920000	10200000	2.3211891635766753	0.017857142857142905
2	10200000	10880000	2.363168891616765	0.007352941176470562
2	10960000	11280000	2.2301160597371448	0.015625
2	11280000	11800000	2.2373469039274805	0.0
2	11920000	13160000	2.6209573931497467	0.012096774193548376
2	13160000	15760000	2.768716280980371	0.011538461538461497
2	15760000	16720000	2.760836685841304	0.05729166666666663
2	17920000	18560000	2.619329173439361	0.0390625
2	18560000	20120000	2.8019478354897793	0.04166666666666663
2	20120000	20480000	2.5299243813581063	0.05555555555555558
2	20560000	20840000	2.6890771225866295	0.0535714285714286
2	25200000	25440000	2.372722453794969	0.0
2	25440000	25800000	2.5562285287770083	0.0
2	26120000	26400000	1.8911506270631309	0.017857142857142905
2	26400000	26720000	2.678172233933136	0.03125
2	26800000	27000000	2.871377877084231	0.050000000000000044
2	27600000	27920000	2.7764610924763957	0.0
2	27920000	28680000	2.398551847070568	0.0
2	29160000	30360000	2.6445782904068182	0.008333333333333304
2	30360000	30920000	2.584663830968548	0.0
2	32080000	32760000	2.623815699596516	0.007352941176470562
2	32800000	33840000	2.590920911310941	0.004807692307692291
2	37200000	38120000	2.161561073475809	0.005434782608695676
2	38120000	38520000	2.044636885501389	0.025000000000000022
2	38520000	38760000	2.3196331206490766	0.0
2	38760000	39000000	2.219079889679173	0.0
2	39280000	39480000	2.6419311217114427	0.0
2	39560000	40000000	2.2836296151777415	0.0
2	40040000	41000000	2.580596598986902	0.01041666666666663
2	41000000	42040000	2.835553788500218	0.009615384615384581
2	42720000	43040000	2.6065441590127185	0.0
2	43040000	43840000	2.0657537312136838	0.018750000000000044
2	43840000	45200000	2.499738300905227	0.014705882352941124
2	45200000	45840000	2.7079371040513367	0.015625
2	45840000	46200000	2.3056614460604936	0.0
2	46200000	46680000	2.357656989034544	0.0
2	46680000	46880000	2.602909005896589	0.025000000000000022
2	46880000	47120000	2.8272829433836213	0.0
2	47120000	47560000	2.358340949733486	0.022727272727272707
2	47560000	48000000	2.6163916264633826	0.0
2	48000000	48320000	2.6408023810629153	0.03125
2	48320000	48760000	2.0439403073866274	0.011363636363636354
2	48800000	50720000	2.816436863338901	0.02604166666666663
2	50720000	54000000	2.8124610488329616	0.007621951219512146
2	54200000	54720000	2.7115366573075583	0.009615384615384581
2	55480000	55920000	2.3317492390767955	0.022727272727272707
2	55920000	56240000	2.0303628546508894	0.046875
2	56240000	57760000	2.780912748417159	0.02960526315789469
2	57920000	60920000	2.758457444334191	0.018333333333333313
2	60920000	61240000	1.7206930932638924	0.0
2	61240000	62120000	2.5706582409387013	0.0
2	62120000	62640000	2.22623144078874	0.0
2	62680000	63000000	2.9336605707300296	0.03125
2	63000000	63800000	2.7613302541148075	0.03125
2	63840000	64240000	2.4599024399985145	0.025000000000000022
2	65480000	65800000	2.0486261771711853	0.0
2	65840000	68280000	2.803000789047988	0.026639344262295084
2	68320000	69160000	2.088384184642974	0.011904761904761862
2	69240000	69560000	1.9112689591736753	0.0
2	70120000	70520000	1.9540140069252043	0.012499999999999956
2	70520000	71320000	2.3425493866736233	0.03749999999999998
2	74840000	75120000	2.303957608755719	0.0
2	75120000	75880000	2.5998468761069486	0.006578947368421018
2	75920000	76840000	2.740767791714448	0.010869565217391353
2	77160000	79240000	2.889999114748793	0.024038461538461564
2	79240000	80160000	2.8138881724475246	0.04347826086956519
2	80160000	84640000	2.8495133400631736	0.012276785714285698
2	85520000	86000000	2.0640808428734267	0.0
2	86040000	86320000	2.2788765548896484	0.017857142857142905
2	86960000	87320000	NA	0.75
2	89000000	89640000	NA	0.4921875
2	95360000	96640000	NA	0.40234375
2	96640000	97200000	2.600605828875849	0.1428571428571429
2	97200000	97800000	2.931319746493548	0.16666666666666663
2	99000000	99240000	2.5324638122660743	0.02083333333333337
2	99240000	100120000	2.4717381311259117	0.017045454545454586
2	100120000	101200000	2.455674564668549	0.01388888888888884
2	103360000	105880000	2.803509856817949	0.007936507936507908
2	105920000	106720000	2.533700435925478	0.0
2	108840000	109440000	2.503424230152803	0.01666666666666672
2	110280000	110560000	NA	0.2678571428571429
2	110840000	111160000	NA	0.625
2	112520000	113320000	NA	0.21875
2	113840000	114240000	1.9933420843440273	0.13749999999999996
2	114240000	114720000	NA	0.34375
2	114720000	115360000	2.7392763734540706	0.015625
2	115360000	118560000	2.870406681386929	0.021874999999999978
2	118760000	119640000	2.530620193771075	0.011363636363636354
2	121080000	121440000	3.0627149041174357	0.04166666666666663
2	121440000	121840000	2.9448163604931326	0.0625
2	121840000	122120000	2.8009358989841813	0.0357142857142857
2	122120000	122520000	1.7596362841494049	0.0
2	122560000	124760000	2.8689745085664327	0.013636363636363669
2	128600000	130680000	2.8768262385855627	0.05288461538461542
2	131520000	131760000	2.226279990008165	0.125
2	131880000	132440000	NA	0.4732142857142857
2	134640000	135200000	2.3923712157737356	0.017857142857142905
2	135200000	135680000	2.9016069810893748	0.02083333333333337
2	135680000	136560000	2.591555727409826	0.017045454545454586
2	136640000	137160000	2.3345684975826355	0.009615384615384581
2	137160000	138640000	2.751038739561415	0.020270270270270285
2	138640000	139600000	2.653619022812443	0.0
2	145160000	147440000	2.749625804641267	0.013157894736842146
2	147480000	148680000	2.6891753688145683	0.01666666666666672
2	148680000	149280000	2.782288008901736	0.025000000000000022
2	149280000	149880000	2.749857142095613	0.16666666666666663
2	149880000	150440000	2.6811025601545664	0.0267857142857143
2	152880000	153560000	1.9552629285767456	0.007352941176470562
2	155280000	156200000	2.8227536746125463	0.010869565217391353
2	156200000	158120000	2.727524152779028	0.01041666666666663
2	158120000	158880000	2.4289975605481993	0.019736842105263164
2	158880000	159680000	2.7101477552128728	0.03125
2	159720000	160920000	2.5078362814664987	0.012499999999999956
2	160920000	162040000	2.5945014644122275	0.022321428571428603
2	162160000	163200000	2.5373595836102454	0.009615384615384581
2	163200000	164000000	2.7087885339809232	0.0
2	164000000	165480000	2.706041877272119	0.006756756756756799
2	167360000	169000000	2.800398140043793	0.03353658536585369
2	169000000	169800000	2.6370586669426173	0.006249999999999978
2	169800000	170120000	2.162819609541251	0.015625
2	171760000	172360000	2.634504337452024	0.008333333333333304
2	172400000	173000000	2.2095765254362	0.008333333333333304
2	173000000	173600000	2.3996928306981578	0.025000000000000022
2	178000000	178640000	2.090272273971368	0.0
2	180960000	181920000	2.721636420019319	0.00520833333333337
2	181960000	182400000	1.9716110941866776	0.0
2	183000000	183880000	2.6862853361800108	0.022727272727272707
2	187680000	188320000	2.707026232979213	0.015625
2	188360000	189360000	2.9016399179787085	0.030000000000000027
2	189400000	190320000	2.755756220763268	0.010869565217391353
2	191200000	191880000	2.368374989932313	0.0
2	191880000	192400000	2.1155688875772767	0.0
2	192400000	193040000	2.3416866852267173	0.0078125
2	196200000	196960000	2.483684578636279	0.02631578947368418
2	198640000	199160000	2.5072368899673974	0.0
2	199160000	200800000	2.60861385971422	0.009146341463414642
2	201760000	202080000	2.0078042244691683	0.0
2	202080000	202640000	2.5463879097827236	0.0357142857142857
2	202640000	203120000	2.178717592581911	0.0
2	204320000	204800000	2.1153473500712376	0.0
2	204840000	206840000	2.77917266531928	0.0024999999999999467
2	209240000	210160000	2.9758198586254108	0.03804347826086951
2	210200000	211080000	2.4742734528094092	0.011363636363636354
2	213520000	214040000	2.796224593276634	0.028846153846153855
2	214080000	216160000	2.848580062862839	0.012019230769230727
2	216240000	216880000	2.460652230146405	0.0
2	218640000	218960000	2.250754217650999	0.03125
2	219880000	220240000	1.641007344236337	0.02777777777777779
2	220240000	220560000	3.0998436985750524	0.109375
2	220560000	222880000	2.806877349973256	0.004310344827586188
2	222880000	223520000	2.419927079021562	0.015625
2	224840000	225200000	2.6325022379268814	0.01388888888888884
2	225200000	225640000	2.325020550889236	0.0
2	226520000	228000000	2.6711054751444667	0.006756756756756799
2	230600000	231680000	2.4182696235151915	0.0092592592592593
2	231680000	231920000	1.9384359380713028	0.0
2	231920000	232320000	2.095133911139544	0.0
2	233400000	233920000	2.518348424084615	0.019230769230769273
2	233920000	234200000	2.52860460467387	0.1607142857142857
2	234360000	234760000	2.787139541327614	0.050000000000000044
2	234800000	235440000	2.551482764884789	0.0
2	235440000	236040000	2.829453740351234	0.025000000000000022
2	236040000	236680000	2.5489099677096427	0.0
2	236680000	237120000	2.6469011045987956	0.0
2	237240000	237960000	2.7065492095267265	0.00694444444444442
2	238760000	239200000	2.359197504614387	0.10227272727272729
2	239200000	239920000	2.778637390232584	0.04861111111111116
2	241080000	241400000	NA	0.234375
2	241400000	241680000	NA	0.2678571428571429
3	40000	3160000	2.8605148812660826	0.033653846153846145
3	3200000	4360000	2.792981466327653	0.030172413793103425
3	4360000	4720000	2.210411400073689	0.01388888888888884
3	4720000	5240000	2.0861364613823707	0.0
3	5280000	6880000	2.809124696240355	0.021874999999999978
3	9400000	9720000	2.2125952286107817	0.0
3	9720000	10360000	2.400128616049663	0.0078125
3	10360000	10800000	2.477788661442356	0.022727272727272707
3	13040000	13520000	2.507268307703917	0.0
3	13920000	14160000	2.7708161025678772	0.0625
3	14200000	14960000	2.432744423354606	0.013157894736842146
3	15880000	16320000	2.3966406084202725	0.011363636363636354
3	16320000	16600000	2.4473859792936365	0.0
3	16600000	17280000	2.4970806847855376	0.007352941176470562
3	17920000	18440000	1.8393522482279614	0.0
3	18480000	19080000	2.542915439114275	0.01666666666666672
3	20240000	22120000	2.839477682755825	0.018617021276595702
3	22160000	23000000	2.7580128308984913	0.023809523809523836
3	23000000	24000000	2.772164778241089	0.010000000000000009
3	24040000	24760000	2.6435957360962035	0.02083333333333337
3	24760000	25640000	2.8253108090705434	0.017045454545454586
3	25640000	27320000	2.8322392567043457	0.04166666666666663
3	27360000	27720000	2.703209672427319	0.01388888888888884
3	27760000	28400000	2.640221826306922	0.0078125
3	28440000	30040000	2.7865566339619563	0.009375000000000022
3	30040000	30800000	2.487028742105565	0.006578947368421018
3	30800000	32200000	2.5780086792639056	0.0071428571428571175
3	32200000	32720000	2.2104473168452676	0.009615384615384581
3	33880000	36000000	2.840337343214993	0.02594339622641506
3	36000000	36760000	2.7191876378604336	0.013157894736842146
3	36760000	37320000	2.3678501980445144	0.0
3	37440000	37880000	2.57099817698658	0.011363636363636354
3	38560000	39080000	2.642992102333715	0.038461538461538436
3	39120000	39440000	1.937395192974933	0.015625
3	39440000	40200000	2.8000493771446515	0.046052631578947345
3	42280000	42600000	2.673482906891505	0.015625
3	43560000	44320000	2.645354501059499	0.013157894736842146
3	44360000	45040000	2.477353265135452	0.014705882352941124
3	45080000	45720000	2.1124775024687854	0.0
3	48240000	48480000	2.037712895100842	0.0625
3	48480000	48720000	NA	0.22916666666666663
